Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
0.14976373,12.06621462,0.028612293,3.281140515,0.010038718,-3.620532306,49.39822258,-2.677748052,1.036850538
0.147667238,12.05942596,0.029006457,3.291375499,0.009248769,-3.60405749,48.79588484,-2.669449807,1.036850538
0.146575088,12.05263946,0.029172879,3.302591577,0.008493044,-3.587984394,48.19388681,-2.661210797,1.036850538
0.146212518,12.04585512,0.029089519,3.314883702,0.007783572,-3.572407076,47.59222936,-2.65301277,1.036850538
0.14623738,12.03907293,0.029068227,3.325533857,0.007308848,-3.559421695,46.99091274,-2.644849514,1.036850538
0.14638083,12.03229289,0.028544688,3.339792976,0.006709425,-3.544823349,46.38993684,-2.636721269,1.036850538
0.146491358,12.02551501,0.027780511,3.35505949,0.006180546,-3.530890316,45.78930148,-2.628630155,1.036850538
0.146519477,12.01873927,0.026797886,3.371217617,0.005727274,-3.517649928,45.18900647,-2.620577534,1.036850538
0.14647795,12.01196569,0.025622357,3.388135677,0.005353088,-3.505116356,44.58905174,-2.612563138,1.036850538
0.146402489,12.00519425,0.024281089,3.405674545,0.005060109,-3.493292718,43.9894373,-2.604585297,1.036850538
0.14632545,11.99842495,0.022801741,3.423693254,0.004849341,-3.482173142,43.39016318,-2.596641585,1.036850538
0.146264682,11.9916578,0.020374415,3.445921354,0.003784672,-3.464785013,42.79122944,-2.588729402,1.036850538
0.146223609,11.98489278,0.020825861,3.45446651,0.003241586,-3.451346858,42.19263613,-2.580846312,1.036850538
0.146196759,11.97812991,0.02144505,3.462052512,0.002671458,-3.437756269,41.59438329,-2.572990118,1.036850538
0.146175976,11.97136918,0.02212467,3.469220936,0.002087631,-3.424131034,40.99647096,-2.565158772,1.009384298
0.146154666,11.96461058,0.022764188,3.47647232,0.001504434,-3.410594729,40.39889873,-2.557357507,0.130464637
0.145939349,11.95785411,0.023281409,3.484211378,0.000937036,-3.397272956,39.80165196,-2.549837842,-0.968184939
0.138992326,11.95109969,0.023624399,3.492732787,0.000406667,-3.384275647,39.20466864,-2.54364877,-1.517509728
0.10355732,11.94434736,0.023785946,3.502251941,-4.64E-05,-3.371661867,38.60787005,-2.540070813,-2.671091783
0.031950039,11.93759733,0.023788123,3.512882614,-0.000375567,-3.359473059,38.0112039,-2.53988248,-4.579995422
-0.063729674,11.93084971,0.023659398,3.52463729,-0.000545844,-3.347754978,37.41460728,-2.543994916,-5.829709316
-0.18831082,11.9241048,0.023148798,3.541896478,-0.000519239,-3.336500408,36.81799479,-2.553609973,-6.173037308
-0.351309673,11.91736288,0.022612335,3.557909172,-0.000554921,-3.321327053,36.22132734,-2.569086227,-6.667429618
-0.53014532,11.91062341,0.022086031,3.574960591,-8.58E-05,-3.310142609,35.62464215,-2.589545883,-7.05195697
-0.689234039,11.90388573,0.021580576,3.592941191,0.00064161,-3.299373428,35.02800521,-2.613725589,-7.065690089
-0.815850665,11.89714979,0.021094529,3.611744095,0.001603715,-3.288982642,34.43148928,-2.640346281,-7.065690089
-0.907617626,11.89041553,0.020623295,3.631259083,0.002772489,-3.278917266,33.83517193,-2.668154937,-7.065690089
-0.963515726,11.88368298,0.018617279,3.658577208,0.018591799,-3.343921055,33.23911804,-2.696174528,-7.065690089
-0.990445748,11.87695233,0.020023264,3.670346907,0.019830155,-3.331260636,32.64337068,-2.723798809,-7.065690089
-0.998872167,11.87022371,0.021610951,3.681848479,0.021238057,-3.318786628,32.04795245,-2.750734886,-6.818493935
-0.998178222,11.86349718,0.023295001,3.693529844,0.022745948,-3.306151978,31.45287552,-2.776841041,-6.241702907
-0.993056649,11.85677255,0.024988283,3.705850368,0.024286168,-3.293016383,30.85816381,-2.801836384,-5.898374914
-0.978740806,11.85004948,0.026604058,3.719205785,0.02579163,-3.279096889,30.26385919,-2.82524857,-5.829709316
