Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
-0.476958103,11.41420551,0.031754727,2.679654324,0.013845293,-4.222665392,49.69249035,-2.346446683,-4.813458457
-0.493669617,11.40761992,0.032699928,2.692579623,0.013610293,-4.203497763,49.12130717,-2.369172277,-4.813458457
-0.526513372,11.40103662,0.033512189,2.706495755,0.01343004,-4.184313543,48.5503534,-2.393637379,-4.813458457
-0.571676455,11.39445532,0.034178933,2.72153227,0.01332791,-4.165187299,47.97963239,-2.419656033,-4.813458457
-0.613891831,11.38787573,0.034686152,2.737738987,0.013497008,-4.148291986,47.40916599,-2.446669199,-4.813458457
-0.644585825,11.38129787,0.035274205,2.7527216,0.013554739,-4.129291918,46.8389802,-2.474077468,-4.813458457
-0.662307061,11.37472185,0.035490288,2.771104933,0.013692158,-4.110541405,46.26909691,-2.501411899,-4.813458457
-0.669532346,11.36814779,0.035523962,2.790609543,0.013905555,-4.092073907,45.69953037,-2.528387636,-4.813458457
-0.67018857,11.36157574,0.035384183,2.811165878,0.014193126,-4.073908838,45.13028734,-2.554882624,-4.813458457
-0.667940594,11.35500569,0.035085505,2.83269369,0.014554944,-4.056054228,44.56136922,-2.580881996,-4.813458457
-0.665312372,11.34843763,0.034646084,2.855106185,0.014992157,-4.038508801,43.99277465,-2.606420021,-4.813458457
-0.663527708,11.34187155,0.034085857,2.878313137,0.015506055,-4.021263565,43.42450174,-2.631537882,-4.813458457
-0.662807825,11.33530742,0.032660422,2.905533514,0.015272022,-3.997901756,42.85654923,-2.656262396,-4.813458457
-0.662833089,11.32874527,0.033711648,2.922103179,0.015456052,-3.977474441,42.28891687,-2.68060175,-4.813458457
-0.663148957,11.32218508,0.034901553,2.938298353,0.015612816,-3.956489344,41.72160521,-2.704550768,-4.813458457
-0.663410964,11.31562687,0.036151314,2.954492034,0.01575429,-3.935057293,41.15461519,-2.728098716,-4.813458457
-0.663464468,11.30907063,0.037384569,2.971042394,0.01589317,-3.913293985,40.58794777,-2.751235355,-4.813458457
-0.663312648,11.30251638,0.038535426,2.988256323,0.016042733,-3.891317052,40.02160372,-2.773953754,-4.813458457
-0.663039579,11.29596411,0.03955372,3.006365837,0.016216609,-3.869242948,39.45558363,-2.796250378,-4.813458457
