Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
1.089190897,10.06916988,0.025161382,2.889459872,0.006873448,-4.010844203,49.61415429,-2.11262724,8.356603342
1.088523176,10.06270861,0.024639061,2.89523304,0.005336176,-3.999473965,49.11323133,-2.061671714,8.356603342
1.088317289,10.05624932,0.023979092,2.901136035,0.003818878,-3.988789105,48.61258193,-2.011201012,8.356603342
1.088264131,10.04979203,0.023166949,2.907230144,0.002329754,-3.978854603,48.11220634,-1.961217872,8.356603342
1.088149031,10.04333675,0.022196227,2.913539964,0.001062988,-3.971862639,47.6121047,-1.911728403,8.191805905
1.087888926,10.03688347,0.021313419,2.917645247,-0.000358318,-3.963393901,47.11227563,-1.862781336,7.285420005
1.086513099,10.03043203,0.020082533,2.924224601,-0.001732273,-3.95580789,46.6127056,-1.814769323,5.829709316
1.076118925,10.02398156,0.018709902,2.93099409,-0.003046517,-3.949115024,46.11335148,-1.768955706,4.511329824
1.036290581,10.01753115,0.017232602,2.937962254,-0.004271599,-3.943276411,45.61415025,-1.727258748,3.975738155
0.950754477,10.01108131,0.01570351,2.945161469,-0.005364552,-3.938217281,45.11505603,-1.691196449,3.659876402
0.827397581,10.00463374,0.014169317,2.952606325,-0.00629009,-3.933869303,44.61606975,-1.660957414,3.344014649
0.696658893,9.998189422,0.012650347,2.960264097,-0.007040388,-3.930200304,44.11722653,-1.635694242,1.86083772
0.583391526,9.991748183,0.011145269,2.968079375,-0.007630056,-3.927193235,43.61856181,-1.614496414,-1.847104601
0.489956741,9.985309024,0.008428936,2.981352223,-0.008076215,-3.924814426,43.12005321,-1.598122644,-4.854657816
0.376091597,9.9788709,0.008465124,2.982865207,-0.009468115,-3.914348525,42.62159517,-1.589735144,-6.406500343
0.181229791,9.972435687,0.008795226,2.983977621,-0.010006561,-3.908981247,42.12308257,-1.592310848,-7.216754406
-0.093100968,9.966006054,0.009434933,2.985135634,-0.010321946,-3.903099542,41.62447993,-1.606522777,-8.370336461
-0.391424376,9.959581332,0.010351817,2.986684023,-0.01038444,-3.8966921,41.12581728,-1.630954669,-10.19684138
-0.660724862,9.953159596,0.011471757,2.988886616,-0.010210233,-3.889802361,40.62713886,-1.663748283,-12.0233463
-0.887962364,9.946740837,0.012717123,2.991983485,-0.009826578,-3.882459699,40.12846164,-1.703810267,-13.65758755
-1.091327148,9.940326159,0.014036111,2.996207158,-0.009244552,-3.874655505,39.62977484,-1.750746666,-15.12703136
-1.288566786,9.933916058,0.015403015,3.001750303,-0.008459676,-3.866370869,39.13105407,-1.80442378,-15.70382238
-1.4867971,9.927510127,0.0168083,3.008749849,-0.007461497,-3.857592843,38.63228008,-1.864496683,-15.7175555
-1.680640375,9.921106188,0.01824617,3.017280325,-0.006244792,-3.848325126,38.13347069,-1.929765864,-15.7175555
-1.846521994,9.91470118,0.019696676,3.027334624,-0.005076257,-3.834787808,37.63468387,-1.998327423,-15.73128862
-1.963656838,9.908294026,0.021126178,3.038851252,-0.003547744,-3.824030087,37.13599198,-2.068278482,-15.79995422
-2.029982557,9.901885751,0.02238282,3.05472667,-0.001887375,-3.812995238,36.63745836,-2.138189547,-15.79995422
-2.056913496,9.895477914,0.023457939,3.070486576,-0.00012396,-3.801720176,36.13912505,-2.207240871,-15.79995422
-2.060619058,9.889071432,0.02444919,3.08747222,0.001726734,-3.79022225,35.64101431,-2.275075851,-15.79995422
-2.053968566,9.882666572,0.025361687,3.105612988,0.003659014,-3.778505605,35.1431334,-2.341633394,-15.79995422
-2.045549306,9.876263375,0.026207567,3.124842143,0.005673453,-3.766560909,34.64548128,-2.406990369,-15.73128862
-2.039569996,9.869861838,0.027002098,3.145096497,0.007773052,-3.754365631,34.14805553,-2.471232726,-15.2231632
-2.03642197,9.863461875,0.025663759,3.175716219,0.009959929,-3.741885498,33.65086412,-2.53428061,-14.39917601
-2.031030313,9.857062628,0.027693068,3.191949418,0.026884567,-3.807080975,33.15394484,-2.595640627,-13.49279011
-2.010235726,9.850663051,0.029839317,3.2083769,0.029059654,-3.791415172,32.65736514,-2.65448066,-12.58640421
-1.962498668,9.844263114,0.032049086,3.225113046,0.031308425,-3.775478784,32.16120305,-2.709939367,-12.0233463
-1.885591411,9.837863663,0.034261618,3.242291524,0.033562874,-3.759083661,31.66552314,-2.761433563,-11.17189288
-1.78727966,9.8314662,0.036419641,3.260065996,0.035760954,-3.74204092,31.17035806,-2.808838948,-10.29297322
-1.681903653,9.82507115,0.038478039,3.278602634,0.037855735,-3.724171935,30.67572843,-2.852175974,-10.26550698
-1.574183157,9.818678168,0.040398757,3.298037985,0.039810138,-3.705346493,30.18163872,-2.891643744,-10.18310826
-1.470284292,9.812288373,0.042155319,3.318478848,0.041600649,-3.685476841,29.68804689,-2.927952129,-9.633783474
-1.388144703,9.805902423,0.04374586,3.340020657,0.043228989,-3.664493756,29.19489894,-2.961868089,-8.535133898
-1.330823193,9.799519211,0.045204849,3.362584032,0.044709426,-3.642382496,28.7021813,-2.993642749,-7.95834287
-1.281132191,9.793137075,0.046819187,3.385045303,0.046116062,-3.619492085,28.20993227,-3.022959631,-7.450217441
-1.218757208,9.786756133,0.047628635,3.417052465,0.047643531,-3.596641218,27.71818954,-3.049549099,-6.406500343
-1.144566495,9.780377369,0.049075327,3.442573389,0.049106918,-3.573144536,27.22698127,-3.073261236,-4.744792859
-1.062271542,9.774000615,0.05051606,3.468025324,0.050393999,-3.54319147,26.73635998,-3.09370908,-2.259098192
-0.962492363,9.767625051,0.051900591,3.493525301,0.051719975,-3.517505931,26.24642943,-3.110031917,0.542458228
-0.826108711,9.761250196,0.053169066,3.519108947,0.052897687,-3.491450148,25.75735098,-3.120878454,1.352712291
-0.631881291,9.754877006,0.054250427,3.544726459,0.053854256,-3.465061981,25.26927288,-3.125105024,1.778439002
-0.384912952,9.748508117,0.055084726,3.570307919,0.054531649,-3.438423417,24.78219487,-3.122982921,3.659876402
-0.139923859,9.742143947,0.055666009,3.595867335,0.054928795,-3.411567944,24.29601853,-3.115605068,4.579995422
0.068620263,9.735783287,0.056203701,3.620535961,0.055081583,-3.384540979,23.81067358,-3.10371588,4.744792859
0.25274534,9.72942577,0.056929334,3.643320387,0.05520205,-3.358281506,23.32607775,-3.088127539,4.909590295
0.407848506,9.723070832,0.057694246,3.665083858,0.055411552,-3.333189481,22.84211548,-3.069908381,7.930876631
0.521256557,9.716717697,0.05852826,3.685947702,0.055629714,-3.308719396,22.35871823,-3.049676773,10.75989929
0.610774867,9.710367774,0.059434047,3.706062033,0.055880798,-3.284874929,21.87599588,-3.026507903,12.88853285
0.745328119,9.704023574,0.060337567,3.725514266,0.056126939,-3.261768982,21.39412806,-2.998945524,13.21812772
