Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
-0.264637489,11.67244251,0.00540329,2.13646037,-0.0129163,-4.756406869,49.53749767,-0.472233255,-2.945754177
-0.269608762,11.6657588,0.00602997,2.135004085,-0.01320661,-4.753964729,48.95428619,-0.484656742,-4.140535592
-0.278949135,11.6590966,0.006511799,2.13429473,-0.013679505,-4.748940613,48.37138903,-0.498677886,-4.346532387
-0.317733061,11.65245518,0.006859415,2.134457162,-0.014072721,-4.744156675,47.78878814,-0.51585442,-4.346532387
-0.392367909,11.64583342,0.007099127,2.135578372,-0.014342014,-4.739648435,47.20647552,-0.536464567,-4.346532387
-0.475334519,11.63922987,0.007420153,2.135565428,-0.014469585,-4.735482387,46.62445326,-0.559750204,-4.346532387
-0.543187149,11.63264344,0.00751074,2.138478197,-0.014460472,-4.731723777,46.0427285,-0.584619722,-4.346532387
-0.587410496,11.6260734,0.007483224,2.142279363,-0.01432923,-4.728419267,45.46130944,-0.610094887,-4.346532387
-0.609580331,11.61951914,0.007332803,2.146903261,-0.014090798,-4.725595684,44.88020268,-0.635502583,-4.346532387
-0.616055904,11.61297995,0.007061782,2.152280706,-0.013756026,-4.723263782,44.29941214,-0.660492454,-4.346532387
-0.614073541,11.606455,0.006679603,2.158340361,-0.013330642,-4.721422508,43.71893914,-0.684958495,-4.415197986
-0.609385427,11.5999434,0.005098308,2.169285727,-0.012816311,-4.720062134,43.13878288,-0.708950469,-4.744792859
-0.605840825,11.5934443,0.005973398,2.170877851,-0.013168683,-4.711244721,42.5589397,-0.732697269,-5.252918288
-0.608015685,11.58695697,0.006978238,2.172223248,-0.013106547,-4.705513372,41.97940061,-0.756718758,-5.403982605
-0.623501938,11.58048079,0.008055641,2.173640326,-0.013058112,-4.69920608,41.40015383,-0.781615228,-5.500114443
-0.654905166,11.57401481,0.009152034,2.175443057,-0.012993723,-4.692445515,40.82119313,-0.807570965,-5.719844358
