Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
0.209120322,12.69910972,0.022081251,4.47809053,0.001499578,-2.416832442,48.64049017,-3.357348139,1.009384298
0.174788437,12.69211537,0.022348909,4.483837461,0.000760875,-2.406263114,48.00665171,-3.348275152,1.009384298
0.152944426,12.68512338,0.02224966,4.491530793,8.81E-05,-2.396161895,47.37313302,-3.339701077,1.00384298
0.142229392,12.6781337,0.021776713,4.501132793,-0.00034298,-2.388687845,46.73995682,-3.331279884,1.0909384298
0.139256272,12.67114635,0.020946413,4.512497123,-0.000891231,-2.379481028,46.10713513,-3.322834001,1.009384298
0.140397999,12.66416129,0.019790828,4.525410226,-0.001370533,-2.370872027,45.47467169,-3.314310161,1.009384298
0.142836187,12.65717855,0.018351203,4.539623327,-0.001777566,-2.362879086,44.8425655,-3.305724025,1.009384298
0.144921028,12.65019812,0.016672884,4.554874851,-0.002109108,-2.355509845,44.21081381,-3.297114312,1.050583658
0.146041706,12.64322,0.014801872,4.570904757,-0.002362684,-2.348763018,43.57941494,-3.28850261,1.352712291
0.146560799,12.63624419,0.010551938,4.599174786,-0.00348124,-2.336331029,42.94837637,-3.279778488,1.847104601
0.149718644,12.62927072,0.01108687,4.601917695,-0.004001744,-2.327991997,42.31772914,-3.27050251,2.094300755
0.163892409,12.62229963,0.011940563,4.602638058,-0.004561828,-2.319540879,41.68751751,-3.260068211,2.094300755
0.193860164,12.61533092,0.012933683,4.602245245,-0.005162342,-2.311113525,41.0577622,-3.248219324,2.094300755
0.231369464,12.60836448,0.013896577,4.601636071,-0.005795986,-2.302834699,40.4284494,-3.235177239,2.094300755
0.264274957,12.60140027,0.014696203,4.601565468,-0.006444184,-2.294816186,39.79954993,-3.221357201,2.094300755
0.287112958,12.59443828,0.015244098,4.602559957,-0.007083272,-2.28716767,39.17103459,-3.207157728,2.094300755
0.299733358,12.58747857,0.015415833,4.608171712,-0.007689503,-2.279996063,38.54288139,-3.192868396,2.094300755
0.304570958,12.58052115,0.014986333,4.61468379,-0.008241682,-2.273401733,37.91507742,-3.178652602,2.094300755
0.304770876,12.57356604,0.014259961,4.622508487,-0.008722143,-2.267474284,37.28761746,-3.164571831,2.094300755
0.303038039,12.56661323,0.013267091,4.631474225,-0.009116703,-2.26228902,36.66050119,-3.150624711,2.094300755
0.30113761,12.5596627,0.012045136,4.64136759,-0.009414135,-2.257904345,36.03373056,-3.136782912,2.011902037
0.299885089,12.55271447,0.01063375,4.651963153,-0.009605592,-2.25435994,35.40730623,-3.12303537,1.448844129
0.298815373,12.5457685,0.009072832,4.66304027,-0.009963154,-2.24784494,34.78121376,-3.109559872,0.762188144
0.292258224,12.5388247,0.007406087,4.674398288,-0.009977939,-2.245370729,34.15540324,-3.096962205,0.377660792
0.26681516,12.53188306,0.00568832,4.685869037,-0.009844793,-2.243741857,33.52981435,-3.085944001,0.308995193
0.218385747,12.52494372,0.002857599,4.702943167,0.004200437,-2.30658249,32.90441974,-3.076775524,0.295262074
0.159206372,12.51800676,0.003725391,4.701294121,0.004377623,-2.303440057,32.27923714,-3.069183003,0.295262074
0.106172245,12.51107216,0.004786084,4.699110658,0.004710467,-2.300715475,31.65430785,-3.062635795,0.295262074
0.068213323,12.50413986,0.005876113,4.697270617,0.005136111,-2.298159342,31.02967568,-3.056603296,0.295262074
0.046398126,12.49720984,0.006845161,4.696518822,0.005593152,-2.295539392,30.40537503,-3.050686338,0.295262074
0.037290417,12.49028209,0.007584219,4.697339773,0.006030274,-2.292661748,29.78142719,-3.044646836,0.295262074
0.036014177,12.48335661,0.005119373,4.721530096,0.006411019,-2.289387424,29.15784186,-3.038379317,0.295262074
