Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
-0.280552851,9.563435454,0.005756041,2.822537525,-0.012379883,-4.076308932,49.74539236,-1.114627752,-2.259098192
-0.287409169,9.557128399,0.006418556,2.820842176,-0.012698481,-4.072662235,49.26744711,-1.127402646,-2.259098192
-0.289553292,9.550823204,0.00696729,2.819769611,-0.012997964,-4.069074274,48.78981531,-1.14002506,-2.259098192
-0.289128702,9.544519879,0.007386682,2.819373252,-0.013273038,-4.065607518,48.31249783,-1.152455662,-2.259098192
-0.287842922,9.538218426,0.007668957,2.819678655,-0.013328129,-4.064479364,47.83549455,-1.164699893,-2.259098192
-0.286688998,9.531918847,0.008012082,2.818424452,-0.013545896,-4.061224422,47.358805,-1.176778291,-2.259098192
-0.286014839,9.525621143,0.008070464,2.81999459,-0.013722793,-4.058223237,46.88242875,-1.188708525,-2.259098192
-0.285762157,9.519325314,0.007993866,2.822248291,-0.013854242,-4.055506082,46.40636557,-1.20049904,-2.259098192
-0.28571987,9.513031364,0.007790365,2.825145792,-0.013936657,-4.053095784,45.93061542,-1.212150326,-2.259098192
-0.285699565,9.506739292,0.007469504,2.828640398,-0.013967366,-4.05100844,45.45517836,-1.223659124,-2.259098192
-0.285608592,9.500449099,0.007041786,2.832681061,-0.013944445,-4.049254218,44.98005446,-1.235022169,-2.259098192
-0.285444093,9.494160783,0.006518314,2.83721432,-0.013866563,-4.047838159,44.50524373,-1.246238012,-2.259098192
-0.285249799,9.48787434,0.005910515,2.842185729,-0.013732855,-4.046760929,44.03074617,-1.257307019,-2.286564431
-0.285072159,9.48158977,0.005229925,2.847540871,-0.013542835,-4.046019508,43.55656153,-1.268236862,-2.863355459
-0.285092667,9.475307078,0.003515199,2.857391518,-0.01402633,-4.039865281,43.08268555,-1.279185542,-4.511329824
-0.2890208,9.469026431,0.004118398,2.857326284,-0.014115851,-4.036659857,42.60909424,-1.291016244,-6.5850309
-0.314529221,9.462748368,0.00484627,2.856946177,-0.014207116,-4.033067275,42.13573014,-1.305717215,-8.054474708
-0.390624214,9.456473755,0.005698301,2.856570001,-0.014247776,-4.029056862,41.66251907,-1.325676576,-9.38658732
-0.529206773,9.450203169,0.006684692,2.856532381,-0.014175304,-4.024576679,41.18940353,-1.352443983,-10.59510185
-0.710922307,9.443936418,0.007802531,2.857117655,-0.013943673,-4.019606634,40.71635105,-1.386500514,-11.1169604
-0.90944467,9.437672931,0.009032211,2.858557057,-0.01352964,-4.014148421,40.2433544,-1.427369776,-11.35042344
-1.099993911,9.431411477,0.010340251,2.861021928,-0.012931557,-4.008224663,39.77043713,-1.473617808,-11.76241703
-1.25665937,9.425150654,0.011678733,2.864606794,-0.012170568,-4.001892159,39.2976414,-1.523420541,-12.76493477
-1.367671732,9.418890303,0.012997265,2.869352621,-0.01127834,-3.995220142,38.82500074,-1.575432312,-14.13824674
-1.444388503,9.412631924,0.014262309,2.875283834,-0.010276885,-3.988258466,38.35251372,-1.629402874,-14.97596704
