Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
0.049211108,9.858774416,0.015190196,3.33385711,-0.003099828,-3.567924245,49.66441849,-2.042128107,2.945754177
0.1319657,9.852379083,0.015544876,3.335405911,-0.003767606,-3.560959085,49.17241232,-2.031023857,2.945754177
0.220372581,9.845985685,0.015677799,3.33743857,-0.004494896,-3.554354231,48.68085908,-2.016515217,3.000686656
0.297222753,9.839594035,0.015583299,3.34001796,-0.005264159,-3.548174203,48.18971621,-1.999697491,3.234149691
0.351203682,9.833204042,0.015274156,3.343179985,-0.006048743,-3.542462474,47.69894398,-1.981578946,3.398947127
0.383508835,9.826815844,0.01506586,3.344258365,-0.006644723,-3.539286634,47.20851977,-1.962723181,3.398947127
0.4035291,9.820429577,0.014431907,3.348405773,-0.007404329,-3.534446682,46.71843272,-1.943398061,3.398947127
0.417720761,9.814045206,0.01362545,3.353076826,-0.008130708,-3.530181714,46.22867459,-1.923810722,3.398947127
0.427421067,9.807662662,0.012662142,3.358211143,-0.00881669,-3.526509708,45.73923894,-1.904126437,3.398947127
0.433536742,9.801281941,0.011558633,3.363741385,-0.009456631,-3.523441147,45.25012103,-1.884466684,3.330281529
0.436989732,9.794903072,0.010331788,3.369595026,-0.010046353,-3.520981736,44.76131687,-1.864934165,2.904554818
0.438114776,9.788526063,0.008998645,3.37569753,-0.010582539,-3.519132757,44.27281799,-1.845749308,2.410162509
0.433980724,9.782150773,0.007578881,3.381981778,-0.011059776,-3.51788471,43.78460378,-1.827451988,2.162966354
0.416645088,9.775777116,0.004193507,3.397191272,-0.011466058,-3.517207964,43.29665081,-1.810653986,2.108033875
0.383888536,9.769409793,0.004183705,3.396716803,-0.012803836,-3.509442208,42.80894851,-1.795613304,2.108033875
0.343935239,9.763066608,0.004364076,3.395351626,-0.013459116,-3.506622004,42.32150261,-1.782137773,1.847104601
0.307833182,9.756766665,0.004676648,3.393374298,-0.014101472,-3.503740793,41.83432561,-1.769840994,0.693522545
0.2807056,9.750522651,0.005056656,3.391068431,-0.014731469,-3.500863507,41.34741464,-1.758728874,-0.720988785
0.25289999,9.744337012,0.005450473,3.388724497,-0.015340665,-3.498035296,40.86072946,-1.749769119,-2.34149691
0.199523183,9.738199098,0.005833227,3.386643476,-0.015898312,-3.495257419,40.37420581,-1.744532544,-3.673609522
0.103809358,9.732090846,0.006204654,3.385098441,-0.016358617,-3.492509629,39.88777736,-1.744602266,-4.923323415
-0.036223595,9.725994169,0.006577406,3.384311563,-0.01667389,-3.489765588,39.40139979,-1.750938695,-6.227969787
-0.205561444,9.719892574,0.006961888,3.384433874,-0.016809664,-3.487013025,38.91505333,-1.763819711,-7.216754406
-0.386702215,9.713771166,0.007362709,3.385560018,-0.016747067,-3.484245252,38.42873584,-1.783035259,-7.560082399
-0.566513547,9.707615986,0.007780607,3.387743207,-0.016479169,-3.481454994,37.94246774,-1.807811244,-8.068207828
-0.72914578,9.701412508,0.008207996,3.390987661,-0.016013542,-3.478650555,37.45629467,-1.836822177,-9.345387961
-0.858427904,9.695156835,0.008493781,3.398414985,-0.015654652,-3.471735935,36.97025491,-1.868979738,-10.59510185
-0.95982151,9.688868472,0.008667912,3.405214838,-0.014912478,-3.468345234,36.48434649,-1.904113253,-11.58388647
-1.058667898,9.682562207,0.008832718,3.412966114,-0.014007884,-3.464985278,35.99854111,-1.942564106,-11.99588006
-1.169951383,9.676246364,0.009013777,3.421666882,-0.012925667,-3.461603172,35.51281394,-1.984520659,-12.00961318
-1.289919834,9.669924737,0.009232946,3.431298801,-0.011655101,-3.458152731,35.02717105,-2.029518932,-12.0920119
-1.399582733,9.66359868,0.009494868,3.441810143,-0.010203318,-3.454610392,34.54165108,-2.076527699,-12.76493477
-1.481296503,9.657269545,0.009788222,3.453127054,-0.008594047,-3.450963723,34.05629674,-2.124567193,-14.06958114
-1.535273784,9.650939986,0.008141109,3.474194028,-0.006851871,-3.447180954,33.57111421,-2.173409488,-15.30556191
-1.583523442,9.6446132,0.009840718,3.480661792,0.009362304,-3.517856403,33.08605839,-2.22369777,-16.26688029
-1.653236373,9.638290784,0.01172848,3.487341866,0.01121158,-3.511144216,32.60106255,-2.276316679,-16.692607
-1.753273597,9.631972193,0.013798438,3.494502363,0.013249584,-3.503991118,32.11607684,-2.331750002,-17.00846876
-1.872254854,9.625655338,0.016030776,3.502404922,0.015455018,-3.496132015,31.63109461,-2.389753743,-17.18699931
-1.9872138,9.619338473,0.018383803,3.511281597,0.017785701,-3.487337577,31.14614479,-2.449596732,-17.28313115
-2.081601659,9.613021158,0.020802067,3.521338818,0.020187382,-3.477412699,30.66127642,-2.510363037,-17.76379034
-2.148002559,9.606703714,0.023227179,3.532748615,0.022604573,-3.466204367,30.17653723,-2.571274313,-18.61524376
-2.189707524,9.600387674,0.025609983,3.545645144,0.024991992,-3.453600783,29.69194093,-2.632085928,-19.31563287
-2.224131017,9.594075184,0.027925224,3.560136564,0.027327997,-3.439514158,29.20745872,-2.693096779,-19.7550927
