Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
0.773113099,10.51867797,0.00625436,4.688280237,-0.011947212,-2.220634408,49.73972923,-2.787436939,1.105516136
0.638838758,10.51236511,0.006405977,4.682723998,-0.013030414,-2.219836156,49.21551707,-2.763216359,-0.46005951
0.494697649,10.50593958,0.006788541,4.675124201,-0.013971222,-2.219268974,48.69124506,-2.746052247,-1.380178531
0.343517355,10.49944666,0.006809998,4.671660752,-0.014755534,-2.218909084,48.16690875,-2.73623987,-1.599908446
0.182849568,10.49291415,0.006703747,4.669704303,-0.015368005,-2.218713463,47.64253696,-2.733325131,-1.847104601
0.029152559,10.48635882,0.006465759,4.669277623,-0.015808712,-2.218669208,47.11820654,-2.735863237,-2.190432593
-0.095018044,10.47979038,0.006081855,4.670311277,-0.015927735,-2.220805005,46.59400331,-2.742213581,-2.520027466
-0.184222644,10.47321468,0.005539777,4.672695651,-0.01610155,-2.220948546,46.069992,-2.751124564,-2.767223621
-0.246256864,10.46663537,0.004838374,4.676305552,-0.016172746,-2.221282974,45.54621149,-2.761816578,-3.357747768
-0.29128732,10.46005471,0.003987733,4.68100676,-0.016153854,-2.221805495,45.02267652,-2.77393903,-4.415197986
-0.328996092,10.45347417,0.003007311,4.686664736,-0.016049612,-2.22250514,44.49936287,-2.787816011,-5.761043717
-0.375373063,10.44689487,0.001930412,4.693170915,-0.015851326,-2.223343387,43.97620162,-2.804505157,-6.639963378
-0.448529844,10.44031773,0.000805255,4.700454225,-0.015534921,-2.224248039,43.45310502,-2.825305713,-6.639963378
-0.555384027,10.43374309,-0.001986834,4.717262883,-0.016117696,-2.218214534,42.93002869,-2.850705094,-6.639963378
-0.677101474,10.42717025,-0.000792713,4.713835831,-0.015854421,-2.216626721,42.40700851,-2.879854019,-6.639963378
-0.780721534,10.42059845,0.000711801,4.709571275,-0.015517648,-2.214472187,41.88412219,-2.911312299,-6.639963378
-0.85042003,10.41402775,0.0024038,4.704990944,-0.015129755,-2.211819427,41.36145051,-2.943710151,-6.639963378
-0.886514816,10.40745858,0.004160693,4.700610008,-0.014712412,-2.208737454,40.83905575,-2.976065241,-6.639963378
-0.897738635,10.40089128,0.005876996,4.696887353,-0.014279339,-2.205293139,40.31697454,-3.007844697,-6.667429618
-0.895066387,10.39432603,0.007473078,4.694188335,-0.013834463,-2.201551493,39.79522055,-3.038879687,-6.914625772
-0.887833752,10.38776285,0.008897017,4.692767875,-0.013373495,-2.197575365,39.27378782,-3.069282584,-7.312886244
-0.883591584,10.38120192,0.010070078,4.695870382,-0.012885622,-2.193420527,38.75264845,-3.09945455,-7.381551843
-0.890393795,10.37464343,0.010780658,4.699722445,-0.012353202,-2.189125899,38.23176585,-3.129877772,-7.381551843
-0.910918007,10.36808716,0.011302884,4.705050731,-0.011756616,-2.184720403,37.71112593,-3.160696792,-7.381551843
-0.936277293,10.36153273,0.011653745,4.711783286,-0.011084547,-2.180241476,37.19073777,-3.191748038,-7.381551843
-0.95789939,10.35498006,0.011848334,4.719812574,-0.010333813,-2.175725829,36.67062133,-3.222745723,-7.381551843
-0.972016748,10.34842925,0.011901306,4.729016323,-0.009505253,-2.171202932,36.15079729,-3.253418451,-7.381551843
-0.97865408,10.34188044,0.011828298,4.739269025,-0.008600489,-2.166692981,35.63128117,-3.283576332,-7.381551843
-0.979887169,10.3353337,0.011646641,4.750447263,-0.007859976,-2.158822209,35.11208158,-3.31312271,-7.381551843
-0.978317113,10.32878905,0.011375409,4.762430913,-0.006853545,-2.153828434,34.59320135,-3.342032338,-7.312886244
-0.976053164,10.32224647,0.011035146,4.775101636,-0.005766646,-2.148893519,34.07464115,-3.370304349,-7.134355688
-0.973872084,10.31570588,0.007357553,4.805440722,-0.004597804,-2.144002335,33.55640701,-3.397878225,-7.065690089
-0.969958502,10.30916713,0.008847162,4.809095417,0.010396381,-2.202110405,33.03851249,-3.424617878,-6.955825132
-0.961856114,10.30263027,0.010543936,4.812117942,0.011470283,-2.194824271,32.52096824,-3.450430533,-6.5850309
-0.950731108,10.29609542,0.012363658,4.815017232,0.012611041,-2.187402715,32.00378731,-3.475205612,-6.379034104
-0.935849371,10.28956239,0.014210178,4.81834038,0.013788558,-2.179722676,31.48699455,-3.498720883,-6.227969787
-0.913380692,10.2830312,0.015984439,4.822593842,0.014969949,-2.171676656,30.97060793,-3.520840492,-5.664911879
-0.88585886,10.27650208,0.017602709,4.828187473,0.01612691,-2.163164868,30.45464037,-3.541486018,-4.909590295
-0.854992285,10.2699748,0.019005979,4.835375142,0.017236498,-2.154109537,29.93912782,-3.560363003,-4.744792859
-0.813232159,10.26344906,0.016703194,4.869981313,0.018274118,-2.144479008,29.42411651,-3.577103776,-4.744792859
-0.757506109,10.25692532,0.016575833,4.887806675,0.019218017,-2.134272718,28.90961103,-3.591749442,-4.744792859
-0.701592023,10.25040413,0.017424529,4.899988747,0.020089647,-2.123588739,28.39557624,-3.604688331,-4.497596704
-0.658035702,10.24388553,0.018849489,4.908900717,0.021086687,-2.113037778,27.88196799,-3.616355677,-4.319066148
-0.629355344,10.23736917,0.020502248,4.916548383,0.022098041,-2.102147691,27.36876276,-3.626977723,-4.085603113
-0.608668591,10.23085484,0.022309057,4.923422133,0.023123428,-2.09087725,26.85595437,-3.636623575,-3.838406958
-0.590441012,10.22434247,0.024193465,4.929999197,0.024156044,-2.079184646,26.34355072,-3.645245063,-3.357747768
-0.570173848,10.21783207,0.026083068,4.93670949,0.025184052,-2.067032674,25.8315715,-3.652704634,-2.32776379
-0.544154569,10.21132359,0.027913258,4.943917043,0.026192055,-2.054394335,25.32006268,-3.658664012,-2.176699474
-0.504000512,10.20481677,0.029623317,4.95190347,0.027919906,-2.039124286,24.80909306,-3.662629492,-2.162966354
-0.44257833,10.19831199,0.031155884,4.960879226,0.028382173,-2.022843207,24.29867606,-3.664568091,-2.011902037
-0.37776207,10.19180964,0.032607477,4.970327555,0.028746208,-2.006251442,23.78877584,-3.664811437,-1.613641566
-0.32485657,10.18530965,0.034555067,4.977338582,0.029243826,-1.990188238,23.27935175,-3.663696856,-0.858319982
-0.285128242,10.17881178,0.036598459,4.984239699,0.029837659,-1.974425959,22.77039521,-3.661304527,-0.130464637
-0.248319932,10.17231582,0.03867116,4.991485022,0.030490304,-1.958817038,22.26194228,-3.657394887,-0.130464637
-0.200287955,10.16582182,0.040671877,4.9996023,0.031197475,-1.943395359,21.75403333,-3.651720892,-0.130464637
-0.139796291,10.15933003,0.042483257,5.00916296,0.031953058,-1.92817902,21.246656,-3.644417263,0.46005951
-0.083707656,10.15284048,0.042746193,5.0323413,0.032764476,-1.913141235,20.73977507,-3.635756398,3.344014649
-0.038998758,10.14635304,0.041541746,5.06299398,0.033643571,-1.898244063,20.23343057,-3.625484862,6.07690547
0.018841174,10.13986779,0.040169476,5.093931083,0.034578629,-1.883497276,19.72783543,-3.612237868,6.145571069
0.145969928,10.1333859,0.038593533,5.124816992,0.035506339,-1.869010317,19.22320814,-3.594716723,6.145571069
0.344340193,10.12690793,0.037748762,5.149732817,0.036364957,-1.854871945,18.7195492,-3.57306994,6.54383154
0.544168325,10.12043208,0.037258387,5.170954496,0.03712616,-1.840964329,18.21671501,-3.548290812,8.109407187
0.69998362,10.11395733,0.036924369,5.189873779,0.0378176,-1.827173917,17.71456715,-3.521256811,11.73495079
0.813447862,10.10748488,0.036825454,5.206307073,0.038450365,-1.813384603,17.21311443,-3.491906587,13.9734493
0.933031351,10.10101811,0.036997623,5.219988058,0.03898722,-1.799568425,16.71254712,-3.459124542,14.0421149
1.120070623,10.09455898,0.037416019,5.230613012,0.039332236,-1.785793812,16.21300301,-3.422186034,14.06958114
1.358150946,10.08810378,0.038057864,5.238060412,0.039400364,-1.772067286,15.71441158,-3.381589275,15.03089952
