Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
-0.181411221,10.26119205,0.026964875,3.572369385,0.008873567,-3.333198311,49.72302272,-2.887600046,-1.380178531
-0.181489775,10.2546707,0.027687412,3.580001875,0.008477506,-3.319769855,49.21010493,-2.89444703,-1.380178531
-0.181550384,10.2481514,0.028247606,3.588493932,0.008099798,-3.30644753,48.6975146,-2.901179654,-0.872053101
-0.181553977,10.24163415,0.028623152,3.597951033,0.007748556,-3.293291646,48.18525962,-2.907654902,-0.116731518
-0.178403116,10.23511887,0.029095507,3.605661974,0.007428184,-3.280360571,47.67337923,-2.913178242,0.308995193
-0.159639116,10.2286055,0.029120408,3.616901293,0.00731105,-3.269821907,47.16193194,-2.916747897,0.308995193
-0.117793746,10.22209416,0.028907897,3.629079796,0.007013174,-3.257387885,46.65095158,-2.917831914,0.308995193
-0.06282193,10.215585,0.028456737,3.642112673,0.006715089,-3.245376806,46.14042618,-2.916696378,0.308995193
-0.012735003,10.20907797,0.027785366,3.655922396,0.006424336,-3.233807621,45.63031871,-2.914012086,0.308995193
0.022761213,10.202573,0.026923137,3.670425961,0.006156153,-3.222687818,45.12058848,-2.910483118,0.308995193
0.042273059,10.19607007,0.025901917,3.685533806,0.005926262,-3.212019627,44.61120346,-2.906647159,0.308995193
0.049189201,10.18956917,0.024751149,3.701152148,0.005746777,-3.201801593,44.10214464,-2.902814442,0.308995193
0.048611921,10.18307031,0.023495876,3.717185883,0.0056248,-3.192028663,43.59340472,-2.899098998,0.308995193
0.045156955,10.17657349,0.020466221,3.741702134,0.004727436,-3.17665097,43.08498405,-2.895491693,0.308995193
0.041842632,10.17007869,0.020856993,3.74952524,0.004362271,-3.165115492,42.57688619,-2.891933945,0.295262074
0.039950382,10.16358593,0.021426821,3.756374779,0.003974617,-3.15340913,42.06911451,-2.888371986,-0.144197757
0.039410932,10.15709519,0.02210546,3.762614769,0.003572386,-3.141595299,41.56166377,-2.884889059,-1.105516136
0.036757584,10.15060647,0.022823868,3.768620865,0.003165407,-3.12973556,41.05449637,-2.882071608,-1.778439002
0.018918031,10.14411977,0.023529492,3.774766814,0.002775406,-3.117867809,40.54754158,-2.88099398,-2.451361868
-0.027420846,10.13763524,0.024191973,3.781393653,0.002436097,-3.106008062,40.04073776,-2.882544016,-3.426413367
-0.098467015,10.131153,0.024791438,3.788758986,0.002178013,-3.094181006,39.53404103,-2.887301789,-4.566262303
-0.186966226,10.12467316,0.025316281,3.79704275,0.002025316,-3.082409497,39.02740949,-2.895787409,-5.925841154
-0.291871468,10.11819591,0.025767541,3.806369336,0.002001082,-3.070698807,38.52079672,-2.908548793,-6.955825132
-0.414456102,10.11172157,0.026158643,3.816819347,0.00212916,-3.05903645,38.01415523,-2.926097912,-7.546349279
-0.554357571,10.10525025,0.026301829,3.832355044,0.00243256,-3.047396845,37.50746613,-2.948483195,-7.628747997
-0.699274902,10.09878149,0.02636473,3.847030505,0.002922811,-3.035766463,37.00076031,-2.975034044,-7.642481117
-0.8290253,10.09231434,0.026404559,3.862798953,0.003592914,-3.024153711,36.49411713,-3.004455653,-7.807278553
-0.925014955,10.08584815,0.026409216,3.879562655,0.004141808,-3.008636296,35.9876284,-3.035379543,-8.205539025
-0.983634679,10.07938316,0.026363827,3.897216944,0.005043308,-2.99657165,35.48135933,-3.066880972,-8.796063172
-1.016382992,10.07292007,0.026263315,3.915672072,0.006055702,-2.984616767,34.97532785,-3.098694051,-9.180590524
-1.041957485,10.06645951,0.026118456,3.934860972,0.00717526,-2.972743825,34.46951238,-3.131045887,-9.194323644
-1.075191533,10.06000147,0.025952583,3.954730346,0.008410126,-2.960904707,33.96389027,-3.164144136,-9.194323644
-1.116039267,10.05354522,0.023544243,3.986124643,0.009767277,-2.94905311,33.45846726,-3.19784148,-9.194323644
-1.153898185,10.04709019,0.025033441,3.999089701,0.025455671,-3.007342476,32.95326947,-3.231772836,-9.194323644
-1.181695848,10.04063644,0.026713586,4.01179091,0.026825679,-2.992805734,32.44832924,-3.265538476,-9.194323644
-1.197707,10.03418426,0.028522078,4.024540436,0.028295453,-2.978077534,31.94367508,-3.298815559,-9.194323644
-1.203784774,10.02773391,0.030389668,4.037688387,0.029822884,-2.962980645,31.43932652,-3.33140205,-9.194323644
-1.203450108,10.02128554,0.032247584,4.051587391,0.031369426,-2.947345019,30.93529344,-3.36320921,-9.194323644
-1.200267788,10.01483919,0.034034428,4.06655208,0.032902524,-2.93102054,30.43157845,-3.394225788,-9.139391165
-1.196830657,10.00839483,0.035701995,4.082822672,0.034396814,-2.913887018,29.92818134,-3.424466892,-8.809796292
-1.194109908,10.00195237,0.037218802,4.100540489,0.035834217,-2.895861159,29.42510953,-3.453871444,-8.384069581
-1.189512631,9.995511441,0.038569173,4.11973582,0.03720162,-2.876904202,28.92239239,-3.48217631,-8.219272145
-1.175768893,9.989071758,0.037146137,4.160913452,0.038461895,-2.85694952,28.42006968,-3.509047168,-8.219272145
-1.149811325,9.982633716,0.038676704,4.18197238,0.039913189,-2.837158139,27.9181611,-3.53436051,-8.219272145
-1.118688305,9.976197949,0.040374126,4.202317026,0.041362422,-2.816787293,27.41665852,-3.558245399,-8.136873426
-1.091555797,9.969764674,0.042185615,4.222272199,0.042804385,-2.79578375,26.91554088,-3.580927321,-7.807278553
-1.072394238,9.963333688,0.044064598,4.242153291,0.044236474,-2.774095834,26.41479547,-3.602540357,-6.887159533
-1.058240562,9.956904495,0.045968781,4.262233905,0.046492286,-2.750777668,25.91444513,-3.622915154,-5.980773632
-1.03753289,9.950476243,0.047854441,4.282721321,0.047675864,-2.725587969,25.41456643,-3.64146577,-5.733577478
-0.993251721,9.944048732,0.049671128,4.30375021,0.048768948,-2.699780154,24.91524214,-3.65761042,-5.733577478
-0.924106417,9.937623087,0.051373796,4.325429014,0.049745447,-2.673379659,24.41649411,-3.671283717,-5.568780041
-0.849896907,9.931200306,0.052930493,4.347908142,0.050603446,-2.646406336,23.91828625,-3.682852979,-4.854657816
-0.788652776,9.924780337,0.054998551,4.367957364,0.051453758,-2.619274204,23.42057823,-3.692678927,-4.003204395
-0.741196821,9.918362374,0.057218305,4.387588505,0.052492171,-2.592695385,22.92337702,-3.700749306,-3.728542
-0.692334389,9.91194584,0.059552118,4.407059569,0.053578657,-2.566115601,22.42671976,-3.706845553,-3.687342641
-0.632783065,9.905531169,0.061930428,4.426743545,0.054708461,-2.539563637,21.93061415,-3.710977805,-3.577477684
-0.572054742,9.899118952,0.064269019,4.447145101,0.055883985,-2.513030917,21.43503065,-3.71340775,-2.492561227
-0.521639847,9.892709232,0.066475385,4.468847443,0.057116045,-2.486481784,20.93994679,-3.714325546,-0.432593271
-0.479001671,9.886301369,0.068445096,4.492417531,0.058411268,-2.459882283,20.44542827,-3.713325541,1.613641566
-0.41611113,9.879894685,0.066881368,4.542192638,0.059749566,-2.433245234,19.95164367,-3.709374761,2.849622339
-0.300657103,9.873489744,0.065661082,4.586235198,0.061079956,-2.406624538,19.45877088,-3.701460858,5.403982605
-0.129757598,9.867087919,0.06454396,4.628315595,0.062345355,-2.380056204,18.96692218,-3.689037432,5.980773632
0.076688287,9.860689918,0.064165267,4.664723317,0.063512408,-2.353571155,18.47617864,-3.671757563,6.282902266
0.310462725,9.854295835,0.063826452,4.699062743,0.064517503,-2.327113877,17.9864751,-3.650154687,7.615014878
0.525504492,9.847904313,0.063584043,4.731118835,0.065363393,-2.300618467,17.49766276,-3.625194611,9.455252918
0.695912067,9.841514967,0.063519352,4.760709163,0.066058751,-2.273966968,17.00965441,-3.597416376,10.97962921
0.841654464,9.835129001,0.063696788,4.787609314,0.066590841,-2.247096181,16.52245381,-3.566820347,11.08949416
0.991856281,9.828747263,0.06415208,4.811594197,0.066919516,-2.21999132,16.0360723,-3.533381744,11.08949416
1.148870783,9.822368075,0.064910733,4.832538659,0.064829093,-2.181479167,15.55043239,-3.497575346,11.08949416
1.283195181,9.815988962,0.066010829,4.850500462,0.063640797,-2.148295331,15.0654039,-3.460126678,11.08949416
1.376883355,9.809609265,0.067484225,4.865709864,0.062462225,-2.116086569,14.58085844,-3.421704634,11.08949416
1.4291266,9.803229619,0.069347834,4.878530569,0.061338637,-2.084846667,14.09669936,-3.38277295,11.10322728
1.448981,9.796850923,0.071508805,4.889763224,0.060320626,-2.054606839,13.61287087,-3.343560409,11.33669032
1.449004611,9.790473803,0.073840909,4.900428285,0.059409917,-2.025300444,13.12935699,-3.304081482,13.9734493
1.442113111,9.784098835,0.076122455,4.91187947,0.058637811,-1.996966752,12.64621637,-3.263970472,14.70130465
1.454930389,9.777729767,0.078050764,4.925619785,0.057999002,-1.96964914,12.16362734,-3.222286177,14.78370336
1.532282714,9.77136679,0.079262338,4.943021379,0.057448882,-1.943468023,11.68169815,-3.178485446,14.8111696
1.64983283,9.765005744,0.056653722,5.105764829,0.056963124,-1.918462258,11.20041513,-3.132604,15.7175555
1.764557775,9.758644024,0.052500715,5.155607417,0.056553589,-1.894608071,10.71970847,-3.084892079,19.39803159
1.855812211,9.752283128,0.048430146,5.203086506,0.05624806,-1.871863271,10.23958116,-3.035211336,21.07347219
1.95141252,9.745930857,0.044484532,5.247857017,0.056046918,-1.85024339,9.760184933,-2.982743362,21.47173266
2.110760256,9.739589325,0.040687315,5.289309582,0.055894213,-1.829850469,9.281619037,-2.926948285,21.47173266
2.314975776,9.733251607,0.037016558,5.327129974,0.055746111,-1.810688865,8.803839818,-2.867889037,22.62531472
2.509429269,9.726910848,0.033572152,5.360910632,0.055589467,-1.792613022,8.326724357,-2.805883588,26.91004807
2.661906347,9.720568138,0.03046326,5.390345498,0.055422517,-1.775407424,7.850226787,-2.740828468,31.6754406
2.804220796,9.714236605,0.027782514,5.41498655,0.055196954,-1.758906616,7.374496077,-2.671768921,32.26596475
3.023226485,9.707928749,0.025551446,5.434197878,0.054771488,-1.743089802,6.899720643,-2.597598607,32.26596475
3.343559677,9.701633862,0.023758787,5.447456105,0.053967753,-1.727936388,6.425867052,-2.518034687,32.26596475
3.67229812,9.695331321,0.022454158,5.454637187,0.052678246,-1.713259545,5.952726045,-2.433277192,32.26596475
3.931143006,9.689013456,0.021737946,5.455857297,0.041188517,-1.661381193,5.48004316,-2.343437909,32.51316091
4.092793544,9.682683519,0.021711176,5.451405113,0.037044587,-1.638346998,5.017969399,-2.252843832,34.07873655
4.167792359,9.67634889,0.022426965,5.441770325,0.032947994,-1.617517191,4.712966065,-2.230649607,34.84779126
4.196183899,9.67002046,0.0238301,5.427798035,0.028953129,-1.598925327,4.405708958,-2.208566636,34.84779126
4.233149818,9.663700997,0.025704608,5.410827189,0.025069332,-1.582667565,4.096520789,-2.186516203,34.83405814
4.291121923,9.657382972,0.027706786,5.392740579,0.021295834,-1.568808018,3.785737813,-2.164567598,34.83405814
4.352693747,9.651060661,0.02941772,5.375772973,0.017649774,-1.557372478,3.473680128,-2.142880774,34.83405814
4.402897888,9.644733808,0.024769287,5.396027421,0.014165098,-1.54838181,3.160644035,-2.121630306,34.83405814
4.435068993,9.638404688,0.020410121,5.412453465,0.010885564,-1.541862995,2.846906037,-2.100962345,34.83405814
4.44929742,9.632075749,0.01650714,5.424396484,0.007858559,-1.537848116,2.532729373,-2.080978073,34.83405814
4.450111378,9.625748539,0.013125451,5.431715614,0.005130874,-1.536368686,2.21836785,-2.061735434,34.83405814
4.443687079,9.619423595,0.010319032,5.434329145,0.002746425,-1.537447198,1.904065243,-2.043258629,34.68299382
4.435450229,9.613100811,0.008122155,5.432258906,0.000744725,-1.541085096,1.590051214,-2.02554907,33.66674296
4.427880733,9.606779208,0.006538208,5.425717753,-0.000840678,-1.547245365,1.276532613,-2.008614368,32.52689403
