Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
-0.767841613,9.712671161,0.031213285,3.474502787,0.012448859,-3.427672985,49.43526931,-3.021512064,-5.994506752
-0.770781246,9.706319211,0.032334987,3.485010188,0.012606071,-3.412283973,48.94819566,-3.055225817,-5.829709316
-0.770169691,9.699969173,0.033302401,3.496569658,0.012784038,-3.396782182,48.46142927,-3.088437744,-5.17051957
-0.767223092,9.693620923,0.034099125,3.509245408,0.012987253,-3.381218426,47.97499006,-3.120825338,-4.250400549
-0.757071706,9.687273992,0.035023981,3.520261381,0.013215075,-3.365649363,47.48893307,-3.151514318,-3.495078965
-0.727106112,9.680928018,0.035493947,3.534960756,0.013632055,-3.352179446,47.00333739,-3.179307582,-2.602426184
-0.669373288,9.674583331,0.035736779,3.550684402,0.013854715,-3.336657499,46.51827423,-3.20321112,-1.682307164
-0.587630469,9.668240413,0.035740204,3.567328714,0.014050256,-3.321350174,46.03380048,-3.222502457,-0.652323186
-0.48741608,9.661899566,0.035499724,3.584773898,0.014204907,-3.306322447,45.54995716,-3.236723193,0.130464637
-0.374400087,9.655560964,0.03501782,3.602889343,0.014309215,-3.291635499,45.06676995,-3.245647274,0.363927672
-0.2537531,9.649224808,0.034302777,3.621538291,0.014357689,-3.277346567,44.58423012,-3.249549913,0.363927672
-0.137254547,9.642891224,0.0333739,3.640600881,0.014354703,-3.263491389,44.10227774,-3.2494315,0.363927672
-0.042540114,9.636560027,0.032266121,3.659990504,0.014319719,-3.250072921,43.62082275,-3.246682309,0.363927672
0.020168319,9.630230932,0.029194127,3.688456394,0.01428084,-3.237075973,43.13977941,-3.242579094,0.363927672
0.052593461,9.623903785,0.02952611,3.700174502,0.013128983,-3.216257333,42.65908568,-3.238022321,0.363927672
0.063125209,9.617578541,0.030017737,3.710947166,0.012746952,-3.20110759,42.17870721,-3.233499833,0.363927672
0.061506564,9.611255191,0.030622463,3.721083076,0.012351611,-3.18586157,41.69863189,-3.229178397,0.199130236
0.055607372,9.604933736,0.031284016,3.730899229,0.011953389,-3.170573033,41.21885832,-3.225075313,-0.295262074
0.049208558,9.598614165,0.031945276,3.740697105,0.011559748,-3.155296687,40.7393754,-3.221344104,-1.132982376
0.038787574,9.592296462,0.032559177,3.7507508,0.011181484,-3.140077909,40.26014343,-3.218525932,-1.943236439
0.014006968,9.585980667,0.033097842,3.761301483,0.010838607,-3.124942975,39.78109487,-3.217517593,-2.602426184
-0.035145935,9.579666935,0.033553842,3.7725473,0.010559948,-3.109900702,39.30216337,-3.219160145,-3.083085374
-0.108130993,9.573355423,0.033930836,3.784624838,0.010373771,-3.094958956,38.8233102,-3.223889479,-3.426413367
-0.194856175,9.567046122,0.034233786,3.797605955,0.010299269,-3.080132835,38.34453371,-3.231632121,-4.250400549
-0.281789385,9.560738873,0.034400632,3.814390676,0.01034342,-3.065445187,37.86585353,-3.242039877,-5.307850767
-0.36119136,9.554433732,0.034303482,3.831020498,0.010505958,-3.050915116,37.38726709,-3.25506097,-5.815976196
-0.440995545,9.548131049,0.034142134,3.848528243,0.010793021,-3.036532526,36.90874957,-3.270911341,-5.912108034
-0.528807494,9.541830826,0.033937437,3.866895993,0.011216758,-3.022272114,36.43030157,-3.289463755,-5.912108034
-0.615173537,9.535532474,0.033703015,3.886072195,0.011507776,-3.004234072,35.95196606,-3.31007619,-5.912108034
-0.685159489,9.529235424,0.03343962,3.905975956,0.012151897,-2.989687431,35.47380852,-3.331876916,-5.912108034
-0.73133751,9.52293956,0.03314125,3.926517054,0.012909419,-2.975317264,34.99589252,-3.354071078,-5.912108034
-0.754988154,9.516645075,0.032802653,3.947607545,0.013762705,-2.961126274,34.51826563,-3.376094756,-5.912108034
-0.762175281,9.510352199,0.032423621,3.969164072,0.014698592,-2.947106226,34.0409555,-3.397638818,-5.912108034
-0.760103244,9.504061079,0.029443205,4.003659224,0.015709389,-2.933238743,33.56397273,-3.418595419,-5.912108034
-0.754746752,9.497771772,0.030533619,4.018351686,0.031096477,-2.990223242,33.08731715,-3.438975881,-5.912108034
-0.749808475,9.491484293,0.031781541,4.032554005,0.032035369,-2.974137207,32.61098412,-3.458836051,-5.912108034
-0.746766821,9.485198643,0.033145033,4.046534274,0.033055529,-2.958084736,32.13496907,-3.478227705,-5.829709316
-0.745561944,9.478914834,0.034574176,4.060597785,0.034131286,-2.941918975,31.659271,-3.497163949,-5.307850767
-0.744969429,9.472632821,0.036014211,4.075059282,0.035235608,-2.925496584,31.18390397,-3.515507544,-4.511329824
-0.739990844,9.466352247,0.037407498,4.09020249,0.036338586,-2.908695236,30.70891808,-3.532776718,-4.181734951
-0.718822931,9.460072727,0.038693004,4.106233844,0.037403148,-2.891435986,30.23438449,-3.548321579,-4.181734951
-0.674978375,9.453794673,0.039815693,4.123272882,0.038391058,-2.873675584,29.76033973,-3.561864458,-4.181734951
-0.62025695,9.447518817,0.040745675,4.141375865,0.039279744,-2.855376764,29.28676802,-3.573625232,-3.838406958
-0.571646594,9.441245383,0.038545893,4.18173879,0.040067126,-2.836510786,28.81363131,-3.584004646,-2.684824903
