['0.20912', '12.69911', '0.02208', '4.47809', '0.00150', '-2.41683', '48.64049', '-3.35735'] 0.01121538108888889
['0.02276', '10.20257', '0.02692', '3.67043', '0.00616', '-3.22269', '45.12059', '-2.91048'] 0.0034332799222222222
['0.04227', '10.19607', '0.02590', '3.68553', '0.00593', '-3.21202', '44.61120', '-2.90665'] 0.0034332799222222222
['0.04919', '10.18957', '0.02475', '3.70115', '0.00575', '-3.20180', '44.10214', '-2.90281'] 0.0034332799222222222
['0.04861', '10.18307', '0.02350', '3.71719', '0.00562', '-3.19203', '43.59340', '-2.89910'] 0.0034332799222222222
['0.04516', '10.17657', '0.02047', '3.74170', '0.00473', '-3.17665', '43.08498', '-2.89549'] 0.0034332799222222222
['0.04184', '10.17008', '0.02086', '3.74953', '0.00436', '-3.16512', '42.57689', '-2.89193'] 0.003280689711111111
['0.03995', '10.16359', '0.02143', '3.75637', '0.00397', '-3.15341', '42.06911', '-2.88837'] -0.0016021973000000002
['0.03941', '10.15710', '0.02211', '3.76261', '0.00357', '-3.14160', '41.56166', '-2.88489'] -0.012283512622222223
['0.03676', '10.15061', '0.02282', '3.76862', '0.00317', '-3.12974', '41.05450', '-2.88207'] -0.019760433355555555
['0.01892', '10.14412', '0.02353', '3.77477', '0.00278', '-3.11787', '40.54754', '-2.88099'] -0.02723735408888889
['-0.02742', '10.13764', '0.02419', '3.78139', '0.00244', '-3.10601', '40.04074', '-2.88254'] -0.03807125963333333
['-0.09847', '10.13115', '0.02479', '3.78876', '0.00218', '-3.09418', '39.53404', '-2.88730'] -0.050736247811111114
['-0.18697', '10.12467', '0.02532', '3.79704', '0.00203', '-3.08241', '39.02741', '-2.89579'] -0.06584267948888889
['-0.29187', '10.11820', '0.02577', '3.80637', '0.00200', '-3.07070', '38.52080', '-2.90855'] -0.07728694591111111
['-0.41446', '10.11172', '0.02616', '3.81682', '0.00213', '-3.05904', '38.01416', '-2.92610'] -0.08384832532222222
['-0.55436', '10.10525', '0.02630', '3.83236', '0.00243', '-3.04740', '37.50747', '-2.94848'] -0.08476386663333332
['-0.69927', '10.09878', '0.02636', '3.84703', '0.00292', '-3.03577', '37.00076', '-2.97503'] -0.08491645685555556
['-0.82903', '10.09231', '0.02640', '3.86280', '0.00359', '-3.02415', '36.49412', '-3.00446'] -0.08674753947777777
['-0.92501', '10.08585', '0.02641', '3.87956', '0.00414', '-3.00864', '35.98763', '-3.03538'] -0.09117265583333334
['-0.98363', '10.07938', '0.02636', '3.89722', '0.00504', '-2.99657', '35.48136', '-3.06688'] -0.09773403524444445
['-1.01638', '10.07292', '0.02626', '3.91567', '0.00606', '-2.98462', '34.97533', '-3.09869'] -0.10200656137777778
['-1.04196', '10.06646', '0.02612', '3.93486', '0.00718', '-2.97274', '34.46951', '-3.13105'] -0.10215915160000001
['-1.07519', '10.06000', '0.02595', '3.95473', '0.00841', '-2.96090', '33.96389', '-3.16414'] -0.10215915160000001
['-1.11604', '10.05355', '0.02354', '3.98612', '0.00977', '-2.94905', '33.45847', '-3.19784'] -0.10215915160000001
['-1.15390', '10.04709', '0.02503', '3.99909', '0.02546', '-3.00734', '32.95327', '-3.23177'] -0.10215915160000001
['-1.18170', '10.04064', '0.02671', '4.01179', '0.02683', '-2.99281', '32.44833', '-3.26554'] -0.10215915160000001
['-1.19771', '10.03418', '0.02852', '4.02454', '0.02830', '-2.97808', '31.94368', '-3.29882'] -0.10215915160000001
['-1.20378', '10.02773', '0.03039', '4.03769', '0.02982', '-2.96298', '31.43933', '-3.33140'] -0.10215915160000001
['-1.20345', '10.02129', '0.03225', '4.05159', '0.03137', '-2.94735', '30.93529', '-3.36321'] -0.10215915160000001
['-1.20027', '10.01484', '0.03403', '4.06655', '0.03290', '-2.93102', '30.43158', '-3.39423'] -0.10154879072222221
['-1.19683', '10.00839', '0.03570', '4.08282', '0.03440', '-2.91389', '29.92818', '-3.42447'] -0.09788662546666667
['-1.19411', '10.00195', '0.03722', '4.10054', '0.03583', '-2.89586', '29.42511', '-3.45387'] -0.09315632867777777
['-1.18951', '9.99551', '0.03857', '4.11974', '0.03720', '-2.87690', '28.92239', '-3.48218'] -0.09132524605555556
['-1.17577', '9.98907', '0.03715', '4.16091', '0.03846', '-2.85695', '28.42007', '-3.50905'] -0.09132524605555556
['-1.14981', '9.98263', '0.03868', '4.18197', '0.03991', '-2.83716', '27.91816', '-3.53436'] -0.09132524605555556
['-1.11869', '9.97620', '0.04037', '4.20232', '0.04136', '-2.81679', '27.41666', '-3.55825'] -0.09040970473333333
['-1.09156', '9.96976', '0.04219', '4.22227', '0.04280', '-2.79578', '26.91554', '-3.58093'] -0.08674753947777777
['-1.07239', '9.96333', '0.04406', '4.24215', '0.04424', '-2.77410', '26.41480', '-3.60254'] -0.0765239948111111
['-1.05824', '9.95690', '0.04597', '4.26223', '0.04649', '-2.75078', '25.91445', '-3.62292'] -0.06645304035555556
['-1.03753', '9.95048', '0.04785', '4.28272', '0.04768', '-2.72559', '25.41457', '-3.64147'] -0.06370641642222222
['-0.99325', '9.94405', '0.04967', '4.30375', '0.04877', '-2.69978', '24.91524', '-3.65761'] -0.06370641642222222
['-0.92411', '9.93762', '0.05137', '4.32543', '0.04975', '-2.67338', '24.41649', '-3.67128'] -0.06187533378888889
['-0.84990', '9.93120', '0.05293', '4.34791', '0.05060', '-2.64641', '23.91829', '-3.68285'] -0.053940642399999995
['-0.78865', '9.92478', '0.05500', '4.36796', '0.05145', '-2.61927', '23.42058', '-3.69268'] -0.044480048833333334
['-0.74120', '9.91836', '0.05722', '4.38759', '0.05249', '-2.59270', '22.92338', '-3.70075'] -0.04142824444444444
['-0.69233', '9.91195', '0.05955', '4.40706', '0.05358', '-2.56612', '22.42672', '-3.70685'] -0.040970473788888885
['-0.63278', '9.90553', '0.06193', '4.42674', '0.05471', '-2.53956', '21.93061', '-3.71098'] -0.03974975204444445
['-0.57205', '9.89912', '0.06427', '4.44715', '0.05588', '-2.51303', '21.43503', '-3.71341'] -0.027695124744444445
['-0.52164', '9.89271', '0.06648', '4.46885', '0.05712', '-2.48648', '20.93995', '-3.71433'] -0.0048065919
['-0.47900', '9.88630', '0.06845', '4.49242', '0.05841', '-2.45988', '20.44543', '-3.71333'] 0.017929350733333335
['-0.41611', '9.87989', '0.06688', '4.54219', '0.05975', '-2.43325', '19.95164', '-3.70937'] 0.03166247043333333
['-0.30066', '9.87349', '0.06566', '4.58624', '0.06108', '-2.40662', '19.45877', '-3.70146'] 0.06004425116666667
['-0.12976', '9.86709', '0.06454', '4.62832', '0.06235', '-2.38006', '18.96692', '-3.68904'] 0.06645304035555556
['0.07669', '9.86069', '0.06417', '4.66472', '0.06351', '-2.35357', '18.47618', '-3.67176'] 0.06981002517777778
['0.31046', '9.85430', '0.06383', '4.69906', '0.06452', '-2.32711', '17.98648', '-3.65015'] 0.08461127642222223
['0.52550', '9.84790', '0.06358', '4.73112', '0.06536', '-2.30062', '17.49766', '-3.62519'] 0.10505836575555555
['0.69591', '9.84151', '0.06352', '4.76071', '0.06606', '-2.27397', '17.00965', '-3.59742'] 0.12199588011111112
['0.84165', '9.83513', '0.06370', '4.78761', '0.06659', '-2.24710', '16.52245', '-3.56682'] 0.12321660177777777
['0.99186', '9.82875', '0.06415', '4.81159', '0.06692', '-2.21999', '16.03607', '-3.53338'] 0.12321660177777777
['1.14887', '9.82237', '0.06491', '4.83254', '0.06483', '-2.18148', '15.55043', '-3.49758'] 0.12321660177777777
['1.28320', '9.81599', '0.06601', '4.85050', '0.06364', '-2.14830', '15.06540', '-3.46013'] 0.12321660177777777
['1.37688', '9.80961', '0.06748', '4.86571', '0.06246', '-2.11609', '14.58086', '-3.42170'] 0.12321660177777777
['1.42913', '9.80323', '0.06935', '4.87853', '0.06134', '-2.08485', '14.09670', '-3.38277'] 0.123369192
['1.44898', '9.79685', '0.07151', '4.88976', '0.06032', '-2.05461', '13.61287', '-3.34356'] 0.1259632257777778
['1.44900', '9.79047', '0.07384', '4.90043', '0.05941', '-2.02530', '13.12936', '-3.30408'] 0.15526054777777779
['1.44211', '9.78410', '0.07612', '4.91188', '0.05864', '-1.99697', '12.64622', '-3.26397'] 0.16334782944444445
['1.45493', '9.77773', '0.07805', '4.92562', '0.05800', '-1.96965', '12.16363', '-3.22229'] 0.16426337066666669
['1.53228', '9.77137', '0.07926', '4.94302', '0.05745', '-1.94347', '11.68170', '-3.17849'] 0.1645685511111111
['1.64983', '9.76501', '0.05665', '5.10576', '0.05696', '-1.91846', '11.20042', '-3.13260'] 0.17463950555555555
['1.76456', '9.75864', '0.05250', '5.15561', '0.05655', '-1.89461', '10.71971', '-3.08489'] 0.2155336843333333
['1.85581', '9.75228', '0.04843', '5.20309', '0.05625', '-1.87186', '10.23958', '-3.03521'] 0.234149691
['1.95141', '9.74593', '0.04448', '5.24786', '0.05605', '-1.85024', '9.76018', '-2.98274'] 0.23857480733333333
['2.11076', '9.73959', '0.04069', '5.28931', '0.05589', '-1.82985', '9.28162', '-2.92695'] 0.23857480733333333
['2.31498', '9.73325', '0.03702', '5.32713', '0.05575', '-1.81069', '8.80384', '-2.86789'] 0.2513923857777778
['2.50943', '9.72691', '0.03357', '5.36091', '0.05559', '-1.79261', '8.32672', '-2.80588'] 0.2990005341111111
['2.66191', '9.72057', '0.03046', '5.39035', '0.05542', '-1.77541', '7.85023', '-2.74083'] 0.35194934
['2.80422', '9.71424', '0.02778', '5.41499', '0.05520', '-1.75891', '7.37450', '-2.67177'] 0.35851071944444446
['3.02323', '9.70793', '0.02555', '5.43420', '0.05477', '-1.74309', '6.89972', '-2.59760'] 0.35851071944444446
['3.34356', '9.70163', '0.02376', '5.44746', '0.05397', '-1.72794', '6.42587', '-2.51803'] 0.35851071944444446
['3.67230', '9.69533', '0.02245', '5.45464', '0.05268', '-1.71326', '5.95273', '-2.43328'] 0.35851071944444446
['3.93114', '9.68901', '0.02174', '5.45586', '0.04119', '-1.66138', '5.48004', '-2.34344'] 0.3612573434444445
['4.09279', '9.68268', '0.02171', '5.45141', '0.03704', '-1.63835', '5.01797', '-2.25284'] 0.37865262833333335
['4.16779', '9.67635', '0.02243', '5.44177', '0.03295', '-1.61752', '4.71297', '-2.23065'] 0.38719768066666665
['4.19618', '9.67002', '0.02383', '5.42780', '0.02895', '-1.59893', '4.40571', '-2.20857'] 0.38719768066666665
['4.23315', '9.66370', '0.02570', '5.41083', '0.02507', '-1.58267', '4.09652', '-2.18652'] 0.38704509044444446
['4.29112', '9.65738', '0.02771', '5.39274', '0.02130', '-1.56881', '3.78574', '-2.16457'] 0.38704509044444446
['4.35269', '9.65106', '0.02942', '5.37577', '0.01765', '-1.55737', '3.47368', '-2.14288'] 0.38704509044444446
['4.40290', '9.64473', '0.02477', '5.39603', '0.01417', '-1.54838', '3.16064', '-2.12163'] 0.38704509044444446
['4.43507', '9.63840', '0.02041', '5.41245', '0.01089', '-1.54186', '2.84691', '-2.10096'] 0.38704509044444446
['4.44930', '9.63208', '0.01651', '5.42440', '0.00786', '-1.53785', '2.53273', '-2.08098'] 0.38704509044444446
['4.45011', '9.62575', '0.01313', '5.43172', '0.00513', '-1.53637', '2.21837', '-2.06174'] 0.38704509044444446
['4.44369', '9.61942', '0.01032', '5.43433', '0.00275', '-1.53745', '1.90407', '-2.04326'] 0.385366598
['4.43545', '9.61310', '0.00812', '5.43226', '0.00074', '-1.54109', '1.59005', '-2.02555'] 0.3740749217777778
['4.42788', '9.60678', '0.00654', '5.42572', '-0.00084', '-1.54725', '1.27653', '-2.00861'] 0.3614099336666667
['0.91306', '10.28193', '-0.01566', '4.00906', '-0.03384', '-2.89820', '49.76694', '-1.02828'] 0.040512703133333335
['0.78117', '10.27539', '-0.01579', '3.99358', '-0.03508', '-2.90788', '49.25393', '-0.99771'] 0.040512703133333335
['0.65311', '10.26887', '-0.01598', '3.97879', '-0.03621', '-2.91787', '48.74115', '-0.97191'] 0.03974975204444445
['0.55443', '10.26234', '-0.01628', '3.96479', '-0.03722', '-2.92825', '48.22863', '-0.94912'] 0.038223849855555554
['0.49309', '10.25582', '-0.01643', '3.94877', '-0.03814', '-2.93907', '47.71640', '-0.92791'] 0.037155718322222225
['0.46240', '10.24930', '-0.01699', '3.93613', '-0.03882', '-2.95244', '47.20448', '-0.90749'] 0.0370031281
['0.44975', '10.24278', '-0.01775', '3.92426', '-0.03964', '-2.96411', '46.69288', '-0.88749'] 0.03639276722222222
['0.44504', '10.23626', '-0.01868', '3.91305', '-0.04040', '-2.97632', '46.18159', '-0.86780'] 0.036240177
['0.44271', '10.22975', '-0.01978', '3.90243', '-0.04112', '-2.98912', '45.67061', '-0.84847'] 0.03532463568888889
['0.43946', '10.22324', '-0.02102', '3.89228', '-0.04177', '-3.00251', '45.15995', '-0.82954'] 0.028610666055555553
['0.43468', '10.21673', '-0.02239', '3.88250', '-0.04237', '-3.01650', '44.64960', '-0.81122'] 0.010299839777777778
['0.42458', '10.21022', '-0.02386', '3.87298', '-0.04290', '-3.03109', '44.13955', '-0.79446'] -0.01121538108888889
['0.39185', '10.20372', '-0.02540', '3.86369', '-0.04334', '-3.04624', '43.62976', '-0.78128'] -0.03166247043333333
['0.30866', '10.19721', '-0.02848', '3.86204', '-0.04450', '-3.05565', '43.12020', '-0.77412'] -0.049973296711111115
['0.16371', '10.19071', '-0.02818', '3.84480', '-0.04501', '-3.06873', '42.61083', '-0.77486'] -0.0701152056111111
['-0.03200', '10.18421', '-0.02756', '3.82699', '-0.04537', '-3.08136', '42.10163', '-0.78451'] -0.08583199816666667
['-0.25749', '10.17772', '-0.02666', '3.80909', '-0.04555', '-3.09349', '41.59259', '-0.80331'] -0.09697108415555555
['-0.49501', '10.17122', '-0.02554', '3.79154', '-0.04552', '-3.10508', '41.08371', '-0.83068'] -0.111467155
['-0.72312', '10.16474', '-0.02425', '3.77473', '-0.04529', '-3.11615', '40.57498', '-0.86546'] -0.12672617688888888
['-0.92594', '10.15825', '-0.02289', '3.75896', '-0.04488', '-3.12670', '40.06641', '-0.90665'] -0.1351186388888889
['-1.10712', '10.15177', '-0.02149', '3.74447', '-0.04428', '-3.13677', '39.55799', '-0.95352'] -0.13588159
['-1.27327', '10.14529', '-0.02010', '3.73143', '-0.04351', '-3.14635', '39.04972', '-1.00506'] -0.13969634544444445
['-1.41575', '10.13881', '-0.01875', '3.71990', '-0.04257', '-3.15549', '38.54162', '-1.05978'] -0.1546501868888889
['-1.52157', '10.13234', '-0.01747', '3.70989', '-0.04149', '-3.16428', '38.03370', '-1.11665'] -0.16746776533333335
['-1.60145', '10.12586', '-0.01626', '3.70136', '-0.04028', '-3.17275', '37.52594', '-1.17578'] -0.17524986644444443
['-1.68639', '10.11939', '-0.01532', '3.69792', '-0.03919', '-3.17712', '37.01831', '-1.23768'] -0.176317998
['-1.78796', '10.11292', '-0.01445', '3.69401', '-0.03774', '-3.18423', '36.51080', '-1.30241'] -0.176317998
['-1.89444', '10.10645', '-0.01361', '3.69148', '-0.03611', '-3.19101', '36.00340', '-1.36927'] -0.176317998
['-1.98391', '10.09999', '-0.01277', '3.69026', '-0.03432', '-3.19749', '35.49614', '-1.43721'] -0.176317998
['-2.04446', '10.09352', '-0.01195', '3.69026', '-0.03239', '-3.20369', '34.98905', '-1.50519'] -0.176317998
['-2.07628', '10.08705', '-0.01117', '3.69137', '-0.03034', '-3.20960', '34.48216', '-1.57249'] -0.176317998
['-2.08650', '10.08058', '-0.01041', '3.69353', '-0.02819', '-3.21522', '33.97548', '-1.63869'] -0.176317998
['-2.08426', '10.07412', '-0.01146', '3.70494', '-0.01166', '-3.29493', '33.46902', '-1.70363'] -0.16700999466666666
['-2.07741', '10.06766', '-0.00926', '3.70194', '-0.00954', '-3.29734', '32.96280', '-1.76719'] -0.16517891199999998
['-2.06591', '10.06120', '-0.00694', '3.69925', '-0.00730', '-3.29945', '32.45684', '-1.82883'] -0.16517891199999998
['-2.03795', '10.05473', '-0.00455', '3.69708', '-0.00498', '-3.30109', '31.95116', '-1.88833'] -0.1645685511111111
['-2.00196', '10.04827', '-0.00215', '3.69565', '-0.00264', '-3.30207', '31.44577', '-1.94582'] -0.1645685511111111
['-1.96933', '10.04182', '0.00022', '3.69523', '-0.00032', '-3.30214', '30.94066', '-2.00157'] -0.16182192722222222
['-1.94481', '10.03536', '0.00253', '3.69602', '0.00196', '-3.30113', '30.43582', '-2.05583'] -0.15175097277777777
['-1.92828', '10.02891', '0.00474', '3.69820', '0.00418', '-3.29887', '29.93126', '-2.10853'] -0.140764477
['-1.90909', '10.02246', '0.00684', '3.70187', '0.00630', '-3.29530', '29.42703', '-2.15904'] -0.13496604866666667
['-1.86782', '10.01601', '0.00876', '3.70708', '0.00829', '-3.29040', '28.92319', '-2.20661'] -0.129625391
['-1.79836', '10.00956', '0.01082', '3.71240', '0.01018', '-3.28445', '28.41977', '-2.25086'] -0.12077515833333333
['-1.71350', '10.00311', '0.01185', '3.72844', '0.01214', '-3.27826', '27.91681', '-2.29177'] -0.11238269622222222
['-1.62443', '9.99666', '0.01374', '3.73717', '0.01404', '-3.27122', '27.41431', '-2.32933'] -0.10582131685555556
['-1.53230', '9.99022', '0.01562', '3.74604', '0.01579', '-3.25817', '26.91229', '-2.36357'] -0.09773403524444445
['-1.43900', '9.98378', '0.01745', '3.75524', '0.01751', '-3.24818', '26.41076', '-2.39464'] -0.09102006561111112
['-1.34802', '9.97734', '0.01920', '3.76491', '0.01914', '-3.23760', '25.90972', '-2.42266'] -0.08476386663333332
['-1.25888', '9.97090', '0.02085', '3.77515', '0.02065', '-3.22634', '25.40917', '-2.44777'] -0.07560845349999999
['-1.17276', '9.96446', '0.02238', '3.78603', '0.02202', '-3.21436', '24.90912', '-2.47009'] -0.06553749904444445
['-1.08916', '9.95803', '0.02379', '3.79755', '0.02327', '-3.20165', '24.40957', '-2.48962'] -0.05455100327777778
['-1.00177', '9.95160', '0.02523', '3.80897', '0.02437', '-3.18825', '23.91056', '-2.50619'] -0.05180437934444444
['-0.90521', '9.94517', '0.02693', '3.81911', '0.02554', '-3.17510', '23.41210', '-2.51972'] -0.05180437934444444
['-0.80148', '9.93874', '0.02872', '3.82879', '0.02682', '-3.16251', '22.91418', '-2.53056'] -0.05180437934444444
['-0.70912', '9.93232', '0.03061', '3.83813', '0.02814', '-3.15003', '22.41674', '-2.53936'] -0.04188601511111111
['-0.64275', '9.92590', '0.03260', '3.84727', '0.02951', '-3.13761', '21.91973', '-2.54667'] -0.019760433355555555
['-0.59938', '9.91948', '0.03468', '3.85644', '0.03097', '-3.12519', '21.42318', '-2.55234'] 0.007705806055555556
['-0.54785', '9.91307', '0.03680', '3.86588', '0.03249', '-3.11278', '20.92720', '-2.55533'] 0.007858396277777778
['-0.44604', '9.90665', '0.03887', '3.87584', '0.03403', '-3.10041', '20.43191', '-2.55450'] 0.007858396277777778
['-0.28510', '9.90024', '0.04073', '3.88658', '0.03553', '-3.08810', '19.93733', '-2.54993'] 0.007858396277777778
['-0.12113', '9.89383', '0.04232', '3.89849', '0.03696', '-3.07572', '19.44337', '-2.54251'] 0.007858396277777778
['0.00586', '9.88742', '0.04024', '3.93333', '0.03834', '-3.06311', '18.94993', '-2.53329'] 0.007858396277777778
['0.08348', '9.88101', '0.03961', '3.95890', '0.03966', '-3.05003', '18.45691', '-2.52312'] 0.007858396277777778
['0.11736', '9.87461', '0.03909', '3.98352', '0.04092', '-3.03628', '17.96425', '-2.51254'] 0.007858396277777778
['0.12185', '9.86821', '0.03873', '4.00712', '0.04210', '-3.02170', '17.47191', '-2.50177'] 0.007858396277777778
['0.11229', '9.86181', '0.03857', '4.02957', '0.04317', '-3.00612', '16.97990', '-2.49081'] 0.007858396277777778
['0.10026', '9.85541', '0.03864', '4.05076', '0.04076', '-2.97039', '16.48823', '-2.47957'] 0.007858396277777778
['0.09184', '9.84902', '0.03896', '4.07055', '0.04055', '-2.94679', '15.99691', '-2.46792'] 0.007858396277777778
['0.08845', '9.84262', '0.03959', '4.08880', '0.04045', '-2.92368', '15.50594', '-2.45577'] 0.007858396277777778
['0.08872', '9.83623', '0.04054', '4.10540', '0.04046', '-2.90108', '15.01534', '-2.44306'] 0.007705806055555556
['0.09046', '9.82984', '0.04187', '4.12020', '0.04060', '-2.87902', '14.52510', '-2.42975'] 0.004959182111111111
['0.09189', '9.82346', '0.04358', '4.13323', '0.04090', '-2.85754', '14.03523', '-2.41582'] 0.003891050588888889
['0.09062', '9.81707', '0.04571', '4.14450', '0.04133', '-2.83659', '13.54572', '-2.40131'] 0.003891050588888889
['0.08256', '9.81069', '0.04826', '4.15421', '0.04194', '-2.81620', '13.05656', '-2.38620'] 0.003891050588888889
['0.07005', '9.80430', '0.05119', '4.16279', '0.04274', '-2.79636', '12.56775', '-2.37039'] 0.003891050588888889
['0.05796', '9.79792', '0.05439', '4.17089', '0.04375', '-2.77707', '12.07932', '-2.35375'] 0.003891050588888889
['0.04911', '9.79155', '0.05771', '4.17947', '0.04497', '-2.75829', '11.59127', '-2.33612'] 0.003891050588888889
['0.04419', '9.78517', '0.06090', '4.18973', '0.04640', '-2.73997', '11.10363', '-2.31734'] 0.003891050588888889
['0.04249', '9.77880', '0.06369', '4.20295', '0.04805', '-2.72200', '10.61639', '-2.29727'] 0.003891050588888889
['0.04273', '9.77242', '0.04818', '4.31874', '0.04991', '-2.70426', '10.12959', '-2.27574'] 0.003891050588888889
['0.04370', '9.76605', '0.04584', '4.36395', '0.05194', '-2.68656', '9.64321', '-2.25259'] 0.003891050588888889
['0.04459', '9.75969', '0.04358', '4.40819', '0.05412', '-2.66867', '9.15729', '-2.22762'] 0.003891050588888889
['0.04507', '9.75332', '0.04150', '4.45111', '0.05639', '-2.65032', '8.67183', '-2.20060'] 0.003891050588888889
['0.04515', '9.74696', '0.03963', '4.49242', '0.05868', '-2.63118', '8.18686', '-2.17126'] 0.003891050588888889
['0.04500', '9.74059', '0.03804', '4.53179', '0.06090', '-2.61087', '7.70238', '-2.13929'] 0.003891050588888889
['0.04481', '9.73423', '0.03681', '4.56884', '0.06294', '-2.58908', '7.21844', '-2.10428'] 0.007705806055555556
['0.04469', '9.72787', '0.03603', '4.60315', '0.06471', '-2.56555', '6.73506', '-2.06575'] 0.024338139922222224
['0.04668', '9.72152', '0.03581', '4.63424', '0.05400', '-2.48711', '6.25231', '-2.02303'] 0.03257801174444445
['0.06468', '9.71516', '0.03625', '4.66151', '0.05328', '-2.45090', '5.77029', '-1.97514'] 0.040817883577777776
['0.12125', '9.70881', '0.03745', '4.68435', '0.05263', '-2.41537', '5.28910', '-1.92109'] 0.047074082555555556
['0.20877', '9.70246', '0.03953', '4.70220', '0.05203', '-2.38057', '4.80882', '-1.85981'] 0.05531395437777778
['0.31186', '9.69611', '0.04258', '4.71472', '0.05150', '-2.34658', '4.32951', '-1.79003'] 0.07820248722222221
['0.41623', '9.68977', '0.04664', '4.72206', '0.05103', '-2.31344', '3.85125', '-1.71011'] 0.10566872663333335
['0.52456', '9.68343', '0.05163', '4.72501', '0.05066', '-2.28124', '3.41914', '-1.63921'] 0.13664454111111113
['0.66614', '9.67709', '0.05722', '4.72532', '0.05036', '-2.25013', '3.16849', '-1.65015'] 0.16777294577777777
['0.86365', '9.67076', '0.06284', '4.72574', '0.05012', '-2.22026', '2.91184', '-1.65923'] 0.18745708400000002
['1.12379', '9.66443', '0.06770', '4.72966', '0.04989', '-2.19184', '2.64964', '-1.66634'] 0.19737544822222222
['1.43065', '9.65812', '0.06228', '4.79103', '0.04967', '-2.16502', '2.38239', '-1.67164'] 0.19737544822222222
['1.73969', '9.65180', '0.06054', '4.82814', '0.04949', '-2.13993', '2.11060', '-1.67557'] 0.216754406
['2.00099', '9.64548', '0.05927', '4.86025', '0.04941', '-2.11658', '1.83470', '-1.67862'] 0.22224765388888887
['2.18982', '9.63917', '0.05862', '4.88716', '0.04954', '-2.09495', '1.55502', '-1.68111'] 0.22224765388888887
['2.33428', '9.63285', '0.05868', '4.90878', '0.04992', '-2.07502', '1.27184', '-1.68327'] 0.22224765388888887
['2.44070', '9.62654', '0.05946', '4.92555', '0.05061', '-2.05668', '0.98537', '-1.68530'] 0.22224765388888887
['-0.28055', '9.56344', '0.00576', '2.82254', '-0.01238', '-4.07631', '49.74539', '-1.11463'] -0.025101091022222223
['-0.28741', '9.55713', '0.00642', '2.82084', '-0.01270', '-4.07266', '49.26745', '-1.12740'] -0.025101091022222223
['-0.28955', '9.55082', '0.00697', '2.81977', '-0.01300', '-4.06907', '48.78982', '-1.14003'] -0.025101091022222223
['-0.28913', '9.54452', '0.00739', '2.81937', '-0.01327', '-4.06561', '48.31250', '-1.15246'] -0.025101091022222223
['-0.28784', '9.53822', '0.00767', '2.81968', '-0.01333', '-4.06448', '47.83549', '-1.16470'] -0.025101091022222223
['-0.28669', '9.53192', '0.00801', '2.81842', '-0.01355', '-4.06122', '47.35880', '-1.17678'] -0.025101091022222223
['-0.28601', '9.52562', '0.00807', '2.81999', '-0.01372', '-4.05822', '46.88243', '-1.18871'] -0.025101091022222223
['-0.28576', '9.51933', '0.00799', '2.82225', '-0.01385', '-4.05551', '46.40637', '-1.20050'] -0.025101091022222223
['-0.28572', '9.51303', '0.00779', '2.82515', '-0.01394', '-4.05310', '45.93062', '-1.21215'] -0.025101091022222223
['-0.28570', '9.50674', '0.00747', '2.82864', '-0.01397', '-4.05101', '45.45518', '-1.22366'] -0.025101091022222223
['-0.28561', '9.50045', '0.00704', '2.83268', '-0.01394', '-4.04925', '44.98005', '-1.23502'] -0.025101091022222223
['-0.28544', '9.49416', '0.00652', '2.83721', '-0.01387', '-4.04784', '44.50524', '-1.24624'] -0.025101091022222223
['-0.28525', '9.48787', '0.00591', '2.84219', '-0.01373', '-4.04676', '44.03075', '-1.25731'] -0.025406271455555556
['-0.28507', '9.48159', '0.00523', '2.84754', '-0.01354', '-4.04602', '43.55656', '-1.26824'] -0.03181506065555555
['-0.28509', '9.47531', '0.00352', '2.85739', '-0.01403', '-4.03987', '43.08269', '-1.27919'] -0.05012588693333333
['-0.28902', '9.46903', '0.00412', '2.85733', '-0.01412', '-4.03666', '42.60909', '-1.29102'] -0.07316700999999999
['-0.31453', '9.46275', '0.00485', '2.85695', '-0.01421', '-4.03307', '42.13573', '-1.30572'] -0.08949416342222223
['-0.39062', '9.45647', '0.00570', '2.85657', '-0.01425', '-4.02906', '41.66252', '-1.32568'] -0.10429541466666667
['-0.52921', '9.45020', '0.00668', '2.85653', '-0.01418', '-4.02458', '41.18940', '-1.35244'] -0.1177233538888889
['-0.71092', '9.44394', '0.00780', '2.85712', '-0.01394', '-4.01961', '40.71635', '-1.38650'] -0.12352178222222222
['-0.90944', '9.43767', '0.00903', '2.85856', '-0.01353', '-4.01415', '40.24335', '-1.42737'] -0.126115816
['-1.09999', '9.43141', '0.01034', '2.86102', '-0.01293', '-4.00822', '39.77044', '-1.47362'] -0.13069352255555555
['-1.25666', '9.42515', '0.01168', '2.86461', '-0.01217', '-4.00189', '39.29764', '-1.52342'] -0.14183260855555554
['-1.36767', '9.41889', '0.01300', '2.86935', '-0.01128', '-3.99522', '38.82500', '-1.57543'] -0.15709163044444444
['-1.44439', '9.41263', '0.01426', '2.87528', '-0.01028', '-3.98826', '38.35251', '-1.62940'] -0.16639963377777778
['-1.51578', '9.40638', '0.01547', '2.88244', '-0.00942', '-3.97706', '37.88015', '-1.68591'] -0.16823071644444443
['-1.60498', '9.40013', '0.01665', '2.89085', '-0.00823', '-3.96886', '37.40787', '-1.74534'] -0.16823071644444443
['-1.70713', '9.39388', '0.01781', '2.90052', '-0.00688', '-3.96041', '36.93567', '-1.80724'] -0.16823071644444443
