Inp_1,Inp_2,Inp_3,Inp_4,Inp_5,Inp_6,Inp_7,Inp_8,Leb
-1.050152469,10.69247732,0.052605276,3.55748439,0.034208215,-3.352565558,49.52257116,-4.215763386,-4.401464866
-0.871412648,10.68581427,0.05396336,3.579753277,0.03441394,-3.324639259,48.98598866,-4.246734726,-4.401464866
-0.72644674,10.6791552,0.055006612,3.6031458,0.03451542,-3.29668731,48.45007906,-4.27305361,-4.168001831
-0.63200039,10.67249941,0.05575378,3.627807167,0.034565648,-3.268767966,47.91467977,-4.296823018,-3.247882811
-0.582914159,10.66584615,0.056594738,3.650786819,0.034611906,-3.240932706,47.37971105,-4.319044904,-0.652323186
-0.555840784,10.65919468,0.056886871,3.677911518,0.034856604,-3.215304292,46.84525279,-4.338808143,2.918287938
-0.507723707,10.65254414,0.05690662,3.70629978,0.034923485,-3.187686841,46.31161066,-4.352656328,4.662394141
-0.378938704,10.64589519,0.05659518,3.73569047,0.034930547,-3.160509122,45.77918763,-4.356197802,4.744792859
-0.14464373,10.63925055,0.055876872,3.765757155,0.034787905,-3.133981528,45.24816747,-4.347662064,4.744792859
0.137341251,10.6326105,0.054730704,3.796270403,0.034455608,-3.108207548,44.71841364,-4.328822956,4.744792859
0.38420326,10.62597279,0.053210568,3.827109646,0.033965729,-3.083192953,44.18962738,-4.303110692,4.744792859
0.554224081,10.61933633,0.05140746,3.858182234,0.033386338,-3.058923113,43.6615026,-4.27392094,4.744792859
0.64486215,10.61270135,0.049414116,3.889394269,0.032787182,-3.035384252,43.13380994,-4.243750995,4.744792859
0.675187274,10.60606831,0.046842142,3.922856848,0.031105953,-3.004688718,42.60642011,-4.213989879,4.744792859
0.670873366,10.59943744,0.046892917,3.942823422,0.030177305,-2.979590252,42.07928785,-4.185116496,4.744792859
0.654053974,10.59280873,0.047120119,3.961577754,0.029246585,-2.9546571,41.55241939,-4.157062268,5.651178759
0.638644842,10.5861821,0.047435454,3.979591869,0.028321109,-2.929956838,41.02586087,-4.12933286,8.191805905
0.63589808,10.57955798,0.047744067,3.99730086,0.027398745,-2.905570986,40.49976273,-4.100305182,11.73495079
0.675743285,10.5729379,0.047936222,4.01500212,0.026451333,-2.881645887,39.97443502,-4.066647039,14.46784161
0.804851065,10.56632419,0.047877605,4.032793782,0.02540982,-2.858423077,39.4502572,-4.024298085,15.03089952
1.046151687,10.55971827,0.047431872,4.050624583,0.024184951,-2.836189238,38.92744617,-3.970910474,15.03089952
1.357784902,10.55311682,0.046534976,4.070852008,0.022724036,-2.815166489,38.40589917,-3.907469618,15.03089952
1.651077199,10.5465143,0.044870326,4.090750477,0.021051895,-2.795454863,37.88530971,-3.837067507,15.03089952
1.866278588,10.53990889,0.042823575,4.11056506,0.019245299,-2.777101281,37.36534288,-3.763112817,15.03089952
1.990606091,10.53330216,0.040490543,4.130245574,0.017391585,-2.760141511,36.84573867,-3.688283816,15.03089952
2.040832984,10.52669614,0.037956661,4.14970798,0.015562602,-2.744606695,36.32634364,-3.614192884,14.53650721
2.044895033,10.52009197,0.035284712,4.168847972,0.013570887,-2.727109998,35.80708749,-3.541613993,12.05081254
2.025942638,10.51348901,0.032517503,4.187561178,0.011853835,-2.713865514,35.28789039,-3.471488442,9.194323644
1.978627926,10.50688305,0.029702061,4.205798653,0.010264835,-2.702061317,34.76855736,-3.406112457,8.219272145
1.861370807,10.50027204,0.026921092,4.223624676,0.008868439,-2.691530139,34.24888025,-3.347976923,7.793545434
1.665047305,10.49366159,0.024264649,4.241110729,0.007735863,-2.682085376,33.72881413,-3.297722386,7.216754406
1.442848167,10.48705671,0.020082577,4.266591431,0.021072978,-2.742656313,33.20845522,-3.254361833,5.568780041
1.244511311,10.48045752,0.019655991,4.273758089,0.020232742,-2.732501566,32.68792563,-3.21659218,3.508812085
1.081624182,10.47386151,0.01951883,4.2799252,0.019642182,-2.723167012,32.16726424,-3.184035809,1.86083772
0.926415459,10.46726698,0.019591376,4.285623564,0.019261641,-2.71437759,31.64643378,-3.157136545,-0.02059968
0.752334703,10.46067461,0.019814456,4.291410905,0.019073503,-2.705829543,31.12538358,-3.136431739,-2.025635157
0.554931164,10.45408551,0.020138863,4.29777829,0.019065342,-2.69724301,30.60405949,-3.122440044,-3.75600824
0.333298657,10.44750028,0.020530127,4.305126154,0.019229312,-2.688356845,30.08241588,-3.115524566,-5.211718929
0.091443665,10.4409193,0.020969556,4.313735397,0.019559936,-2.6789427,29.56044167,-3.115611524,-5.967040513
-0.156392888,10.43434248,0.021447125,4.323746571,0.020046612,-2.668828359,29.03817522,-3.12205963,-6.420233463
-0.390291399,10.42776908,0.019130247,4.357066065,0.020644858,-2.657827699,28.51571557,-3.133592128,-7.381551843
-0.58647997,10.42119806,0.020200944,4.368805562,0.021616925,-2.64698289,27.99318355,-3.148764794,-8.617532616
-0.736665708,10.41462918,0.021611741,4.37976866,0.022751579,-2.635584368,27.47065196,-3.166688786,-10.12817578
-0.858946525,10.4080631,0.023271364,4.390391651,0.024014176,-2.623518135,26.94812443,-3.187183818,-10.66376745
-0.978773943,10.40150059,0.025114865,4.401118508,0.025391053,-2.610647464,26.42556435,-3.210431005,-10.66376745
-1.110358779,10.39494105,0.027099562,4.412346843,0.027730437,-2.596004392,25.90298217,-3.2361304,-10.66376745
-1.235941528,10.3883826,0.029179433,4.424356412,0.02907794,-2.578931807,25.38045272,-3.263417856,-10.66376745
